md5key,shnid,label,filename
113582,111039,ffp,gd1982-10-10.ffp
113583,111039,flac-md5,gd1982-10-10-flac.md5
113589,111079,ffp,gd1992-06-12.ffp
113590,111079,flac-md5,gd1992-06-12-flac.md5
113602,111080,flac-md5,gd1992-06-12-flac.md5
113603,111080,ffp,gd1992-06-12.ffp
113604,111087,orig-ffp,gd1983-08-29-orig.ffp
113605,111087,orig-md5,gd1983-08-29-orig.md5
113606,111088,ffp,gd1985-11-07.ffp
113607,111088,flac-md5,gd1985-11-07-flac.md5
113608,111091,ffp,gd1992-03-08.ffp
113609,111091,flac-md5,gd1992-03-08-flac.md5
113618,111098,orig-ffp,gd1989-06-19-orig.ffp
113619,111098,orig-md5,gd1989-06-19-orig.md5
113651,111120,ffp,gd1973-02-21.ffp
113652,111120,flac-md5,gd1973-02-21-flac.md5
113653,111113,ffp,gd1991-06-14.ffp
113654,111113,flac-md5,gd1991-06-14-flac.md5
113655,111121,orig-ffp,gd1991-05-11-orig.ffp
113656,111121,orig-md5,gd1991-05-11-orig.md5
113683,111133,ffp,gd1990-07-14.ffp
113684,111133,flac-md5,gd1990-07-14-flac.md5
113685,111087,ffp,gd1983-08-29.ffp
113686,111087,flac-md5,gd1983-08-29-flac.md5
113687,111098,ffp,gd1989-06-19.ffp
113688,111098,flac-md5,gd1989-06-19-flac.md5
113689,111135,orig-ffp,gd1991-05-12-orig.ffp
113690,111135,orig-md5,gd1991-05-12-orig.md5
113691,111121,ffp,gd1991-05-11.ffp
113692,111121,flac-md5,gd1991-05-11-flac.md5
113693,111136,ffp,gd1980-05-14.ffp
113694,111136,flac-md5,gd1980-05-14-flac.md5
113695,111142,ffp,gd1980-05-02.ffp
113696,111142,flac-md5,gd1980-05-02-flac.md5
113699,111135,ffp,gd1991-05-12.ffp
113700,111135,flac-md5,gd1991-05-12-flac.md5
113706,111147,orig-ffp,gd1983-10-08-orig.ffp
113707,111147,orig-md5,gd1983-10-08-orig.md5
113708,111148,flac-md5,Garcia1968-10-08-flac.md5
113709,111148,ffp,Garcia1968-10-08.ffp
113717,111147,ffp,gd1983-10-08.ffp
113718,111147,flac-md5,gd1983-10-08-flac.md5
113723,111158,flac-md5,Furthur2010-02-08-flac.md5
113724,111159,flac-md5,Furthur2010-02-10-flac.md5
113725,111160,flac-md5,Furthur2010-03-03-flac.md5
113741,111169,flac-md5,gd1973-02-22-flac.md5
113742,111169,ffp,gd1973-02-22.ffp
113743,111170,ffp,gd1980-05-16.ffp
113744,111170,flac-md5,gd1980-05-16-flac.md5
113750,111171,ffp,gd1992-06-06.ffp
113751,111171,flac-md5,gd1992-06-06-flac.md5
113768,111191,ffp,Garcia1974-11-02.ffp
113769,111191,flac-md5,Garcia1974-11-02-flac.md5
113773,111193,ffp,gd1992-06-08.ffp
113774,111193,flac-md5,gd1992-06-08-flac.md5
113781,111202,ffp,gd1992-06-09.ffp
113782,111202,flac-md5,gd1992-06-09-flac.md5
113810,111224,ffp,gd1991-09-13.ffp
113811,111224,flac-md5,gd1991-09-13-flac.md5
113825,111240,orig-ffp,gd1983-10-09-orig.ffp
113826,111240,orig-md5,gd1983-10-09-orig.md5
113828,111240,ffp,gd1983-10-09.ffp
113829,111240,flac-md5,gd1983-10-09-flac.md5
113830,110907,flac-md5,Furthur2010-11-09-flac.md5
113831,110907,ffp,Furthur2010-11-09.ffp
113832,110731,flac-md5,Furthur2010-11-12-flac.md5
113833,110731,ffp,Furthur2010-11-12.ffp
113834,110740,flac-md5,Furthur2010-11-13-flac.md5
113835,110740,ffp,Furthur2010-11-13.ffp
113836,111048,ffp,Furthur2010-02-12.ffp
113837,111048,flac-md5,Furthur2010-02-12-flac.md5
113838,111084,orig-flac-md5,Furthur2010-11-17-orig-flac.md5
113840,110790,ffp,Furthur2010-11-20.ffp
113841,111085,ffp,Furthur2010-11-20.ffp
113842,111085,flac-md5,Furthur2010-11-20-flac.md5
113843,110776,ffp,Furthur2010-11-16.ffp
113844,110776,flac-md5,Furthur2010-11-16-flac.md5
113845,111082,flac-md5,Furthur2010-11-16-flac.md5
113846,111082,ffp,Furthur2010-11-16.ffp
113847,110817,ffp,Furthur2010-11-21.ffp
113848,111083,flac-md5,Furthur2010-11-16-flac.md5
113849,111083,ffp,Furthur2010-11-16.ffp
113850,110769,orig-flac-md5,Furthur2010-11-14-orig-flac.md5
113851,111241,ffp,gd1987-03-27.ffp
113852,111241,flac-md5,gd1987-03-27-flac.md5
113860,111250,ffp,gd1991-09-14.ffp
113861,111250,flac-md5,gd1991-09-14-flac.md5
113862,111252,orig-ffp,gd1988-06-19-orig.ffp
113863,111252,orig-md5,gd1988-06-19-orig.md5
113864,111203,flac-md5,Jerry-Garcia-Band1993-11-14-flac.md5
113865,111203,st5,Jerry-Garcia-Band1993-11-14-st5.md5
113866,111203,ffp,Jerry-Garcia-Band1993-11-14.ffp
113867,111253,ffp,gd1985-07-14.ffp
113868,111253,st5,gd1985-07-14-st5.md5
113869,111253,flac-md5,gd1985-07-14-flac.md5
113870,111266,orig-ffp,gd1988-06-20-orig.ffp
113871,111266,orig-md5,gd1988-06-20-orig.md5
113872,111267,orig-ffp,gd1993-03-20-orig.ffp
113873,111267,orig-md5,gd1993-03-20-orig.md5
113874,111268,orig-ffp,gd1993-03-21-orig.ffp
113875,111268,orig-md5,gd1993-03-21-orig.md5
113876,111269,orig-ffp,gd1993-03-22-orig.ffp
113877,111269,orig-md5,gd1993-03-22-orig.md5
113880,111271,ffp,gd1991-09-04.ffp
113881,111271,flac-md5,gd1991-09-04-flac.md5
113885,111276,orig-ffp,gd1988-06-22-orig.ffp
113886,111276,orig-md5,gd1988-06-22-orig.md5
113887,111252,ffp,gd1988-06-19.ffp
113888,111252,flac-md5,gd1988-06-19-flac.md5
113889,111266,ffp,gd1988-06-20.ffp
113890,111266,flac-md5,gd1988-06-20-flac.md5
113891,111267,ffp,gd1993-03-20.ffp
113892,111267,flac-md5,gd1993-03-20-flac.md5
113893,111277,orig-ffp,gd1988-06-23-orig.ffp
113894,111277,orig-md5,gd1988-06-23-orig.md5
113895,111278,all,Jerry-Garcia-Band1981-09-07-all.md5
113914,111276,ffp,gd1988-06-22.ffp
113915,111276,flac-md5,gd1988-06-22-flac.md5
113916,111277,ffp,gd1988-06-23.ffp
113917,111277,flac-md5,gd1988-06-23-flac.md5
113924,111289,orig-ffp,gd1984-03-31-orig.ffp
113925,111289,orig-md5,gd1984-03-31-orig.md5
113926,111268,ffp,gd1993-03-21.ffp
113927,111268,flac-md5,gd1993-03-21-flac.md5
113928,111269,ffp,gd1993-03-22.ffp
113929,111269,flac-md5,gd1993-03-22-flac.md5
113930,111289,ffp,gd1984-03-31.ffp
113931,111289,flac-md5,gd1984-03-31-flac.md5
113932,111290,flac-md5,gd1992-03-18-flac.md5
113933,111290,ffp,gd1992-03-18.ffp
113934,111291,orig-ffp,gd1984-04-01-orig.ffp
113935,111291,orig-md5,gd1984-04-01-orig.md5
113936,111293,orig-md5,gd1993-06-11-orig.md5
113937,111294,orig-ffp,gd1991-06-11-orig.ffp
113938,111294,orig-md5,gd1991-06-11-orig.md5
113939,111291,ffp,gd1984-04-01.ffp
113940,111291,flac-md5,gd1984-04-01-flac.md5
113941,111299,orig-ffp,gd1990-05-06-orig.ffp
113942,111299,orig-md5,gd1990-05-06-orig.md5
113945,111294,ffp,gd1991-06-11.ffp
113946,111294,flac-md5,gd1991-06-11-flac.md5
113947,111293,ffp,gd1993-06-11.ffp
113948,111293,flac-md5,gd1993-06-11-flac.md5
113949,111299,ffp,gd1990-05-06.ffp
113950,111299,flac-md5,gd1990-05-06-flac.md5
113951,111301,flac-md5,gd1974-05-25-flac.md5
113952,111301,ffp,gd1974-05-25.ffp
113961,111329,orig-ffp,gd1990-06-08-orig.ffp
113962,111329,orig-md5,gd1990-06-08-orig.md5
113963,111330,orig-md5,gd1991-08-16-orig.md5
113965,111329,ffp,gd1990-06-08.ffp
113966,111329,flac-md5,gd1990-06-08-flac.md5
113968,111333,flac-md5,gd1991-09-20-flac.md5
113969,111333,ffp,gd1991-09-20.ffp
113980,111330,orig-ffp,gd1991-08-16-orig.ffp
113981,111342,orig-ffp,gd1990-06-09-orig.ffp
113982,111342,orig-md5,gd1990-06-09-orig.md5
113984,111343,orig-ffp,gd1985-06-28-orig.ffp
113985,111343,orig-flac-md5,gd1985-06-28-orig-flac.md5
113986,111343,ffp,gd1985-06-28.ffp
113987,111343,flac-md5,gd1985-06-28-flac.md5
113988,111342,ffp,gd1990-06-09.ffp
113989,111342,flac-md5,gd1990-06-09-flac.md5
113990,111330,ffp,gd1991-08-16.ffp
113991,111330,flac-md5,gd1991-08-16-flac.md5
113992,111344,orig-ffp,gd1990-06-10-orig.ffp
113993,111344,orig-md5,gd1990-06-10-orig.md5
114001,111352,ffp,gd1991-09-20.ffp
114002,111352,flac-md5,gd1991-09-20-flac.md5
114004,111344,ffp,gd1990-06-10.ffp
114005,111344,flac-md5,gd1990-06-10-flac.md5
114035,111372,ffp,gd1991-05-12.ffp
114036,111372,flac-md5,gd1991-05-12-flac.md5
114037,111364,orig-ffp,gd1982-02-16-orig.ffp
114039,111372,orig-ffp,gd1991-05-12-orig.ffp
114040,111372,orig-md5,gd1991-05-12-orig.md5
114043,111373,ffp,gd1994-03-20.ffp
114044,111373,flac-md5,gd1994-03-20-flac.md5
114045,111375,ffp,Jerry-Garcia-Band1992-12-19.ffp
114046,111375,md5,Jerry-Garcia-Band1992-12-19.md5
114047,111374,md5,Jerry-Garcia-Band1993-01-30.md5
114048,111374,ffp,Jerry-Garcia-Band1993-01-30.ffp
114063,111381,orig-ffp,gd1983-10-20-orig.ffp
114064,111381,orig-md5,gd1983-10-20-orig.md5
114072,111381,ffp,gd1983-10-20.ffp
114073,111381,flac-md5,gd1983-10-20-flac.md5
114074,111364,sbefail-ffp,gd1982-02-16-sbefail.ffp
114075,111364,sbefail-md5,gd1982-02-16-sbefail.md5
114076,111388,orig-ffp,gd1983-10-21-orig.ffp
114077,111388,orig-md5,gd1983-10-21-orig.md5
114080,111388,ffp,gd1983-10-21.ffp
114081,111388,flac-md5,gd1983-10-21-flac.md5
114098,111406,orig-ffp,gd1983-10-22-orig.ffp
114099,111406,orig-md5,gd1983-10-22-orig.md5
114100,111406,ffp,gd1983-10-22.ffp
114101,111406,flac-md5,gd1983-10-22-flac.md5
114109,111412,jgb1981-01-29all,Garcia1981-01-29-jgb1981-01-29all.md5
114125,111398,flac-md5,Furthur2010-12-30-flac.md5
114126,111433,ffp,Furthur2010-12-30.ffp
114135,111435,ffp,Furthur2010-12-31.ffp
114166,111432,ffp,gd1974-05-25.ffp
114167,111432,flac-md5,gd1974-05-25-flac.md5
114168,111448,orig-ffp,gd1982-02-17-orig.ffp
114169,111458,orig-ffp,gd1984-06-26-orig.ffp
114170,111458,orig-md5,gd1984-06-26-orig.md5
114171,111459,orig-ffp,gd1974-10-18-orig.ffp
114172,111459,orig-md5,gd1974-10-18-orig.md5
114180,111436,jgb1981-04-21all.ffp,Jerry-Garcia-Band1981-04-21-jgb1981-04-21all.ffp
114192,111477,orig-ffp,gd1984-06-27-orig.ffp
114193,111477,orig-md5,gd1984-06-27-orig.md5
114194,111464,alt-md5,gd1990-03-22-alt.md5
114200,111448,orig-md5,gd1982-02-17-orig.md5
114216,111493,ffp,gd1977-05-08.ffp
114217,111493,flac-md5,gd1977-05-08-flac.md5
114239,111494,flac-md5,Garcia-Saunders1974-11-05-flac.md5
114244,111448,sbefail-ffp,gd1982-02-17-sbefail.ffp
114245,111448,sbefail-md5,gd1982-02-17-sbefail.md5
114249,111458,ffp,gd1984-06-26.ffp
114250,111458,flac-md5,gd1984-06-26-flac.md5
114251,111477,ffp,gd1984-06-27.ffp
114252,111477,flac-md5,gd1984-06-27-flac.md5
114253,111498,ffp,Garcia-Saunders1974-11-05.ffp
114254,111502,orig-ffp,gd1984-06-29-orig.ffp
114255,111502,orig-md5,gd1984-06-29-orig.md5
114260,111502,ffp,gd1984-06-29.ffp
114261,111502,flac-md5,gd1984-06-29-flac.md5
114262,111504,flac-md5,Jerry-Garcia-Band1990-04-14-flac.md5
114263,111504,ffp,Jerry-Garcia-Band1990-04-14.ffp
114271,111507,ffp,gd1983-10-21.ffp
114272,111507,flac-md5,gd1983-10-21-flac.md5
114287,111509,ffp,Jerry-Garcia-Band1982-03-03.ffp
114290,111527,ffp,gd1989-10-20.ffp
114291,111527,flac-md5,gd1989-10-20-flac.md5
114295,111528,orig-ffp,gd1983-08-20-orig.ffp
114296,111528,orig-md5,gd1983-08-20-orig.md5
114297,111459,ffp,gd1974-10-18.ffp
114298,111459,flac-md5,gd1974-10-18-flac.md5
114315,111530,ffp,Garcia1989-08-26.ffp
114316,111530,flac-md5,Garcia1989-08-26-flac.md5
114317,111528,ffp,gd1983-08-20.ffp
114318,111528,flac-md5,gd1983-08-20-flac.md5
114332,111536,orig-ffp,gd1983-08-21-orig.ffp
114333,111536,orig-md5,gd1983-08-21-orig.md5
114334,111537,ffp,Jerry-Garcia-Band1981-04-21.ffp
114335,111537,flac-md5,Jerry-Garcia-Band1981-04-21-flac.md5
114337,111541,ffp,gd1986-07-04.ffp
114338,111541,flac-md5,gd1986-07-04-flac.md5
114339,111542,ffp,gd1986-07-04.ffp
114340,111542,flac-md5,gd1986-07-04-flac.md5
114350,111536,ffp,gd1983-08-21.ffp
114351,111536,flac-md5,gd1983-08-21-flac.md5
114364,111543,ffp,Garcia1976-09-16.ffp
114365,111543,flac-md5,Garcia1976-09-16-flac.md5
114395,111581,all,Jerry-Garcia-Band1981-11-06-all.md5
114396,111582,d1,Jerry-Garcia-Band1977-11-21-d1.md5
114402,111584,ffp,Garcia1976-07-09.ffp
114403,111584,md5,Garcia1976-07-09.md5
114407,111590,orig-ffp,gd1983-08-30-orig.ffp
114408,111590,orig-md5,gd1983-08-30-orig.md5
114414,111590,flac-md5,gd1983-08-30-flac.md5
114415,111590,ffp,gd1983-08-30.ffp
114416,111592,flac-md5,gd1979-01-15-flac.md5
114417,111592,ffp,gd1979-01-15.ffp
114418,111596,ffp,Jerry-Garcia-Band1978-03-14.ffp
114419,111596,st5,Jerry-Garcia-Band1978-03-14-st5.md5
114424,111598,orig-ffp,gd1983-08-31-orig.ffp
114425,111598,orig-md5,gd1983-08-31-orig.md5
114428,111598,ffp,gd1983-08-31.ffp
114429,111598,flac-md5,gd1983-08-31-flac.md5
114434,111610,ffp,gd1994-06-25.ffp
114435,111610,flac-md5,gd1994-06-25-flac.md5
114436,111611,orig-ffp,gd1983-10-17-orig.ffp
114437,111611,orig-md5,gd1983-10-17-orig.md5
114479,111611,ffp,gd1983-10-17.ffp
114480,111611,flac-md5,gd1983-10-17-flac.md5
114510,111673,ffp,gd1971-10-23.ffp
114511,111673,flac-md5,gd1971-10-23-flac.md5
114512,111676,flac-md5,gd1988-04-07-flac.md5
114513,111676,ffp,gd1988-04-07.ffp
114514,111676,orig-flac-md5,gd1988-04-07-orig-flac.md5
114515,111676,orig-ffp,gd1988-04-07-orig.ffp
114516,111674,md5,Jerry-Garcia-Band1993-04-25.md5
114517,111674,ffp,Jerry-Garcia-Band1993-04-25.ffp
114518,111677,flac-md5,gd1988-04-08-flac.md5
114519,111677,ffp,gd1988-04-08.ffp
114520,111677,orig-flac-md5,gd1988-04-08-orig-flac.md5
114521,111677,orig-ffp,gd1988-04-08-orig.ffp
114535,111687,flac-md5,Furthur2010-12-30-flac.md5
114536,111687,ffp,Furthur2010-12-30.ffp
114537,111688,flac-md5,Furthur2010-12-30-flac.md5
114538,111688,ffp,Furthur2010-12-30.ffp
114539,111689,orig-ffp,Furthur2010-07-07-orig.ffp
114540,111689,orig-flac-md5,Furthur2010-07-07-orig-flac.md5
114541,111691,orig-ffp,gd1988-04-09-orig.ffp
114542,111691,orig-flac-md5,gd1988-04-09-orig-flac.md5
114543,111691,ffp,gd1988-04-09.ffp
114544,111691,flac-md5,gd1988-04-09-flac.md5
114545,111692,ffp,Furthur2010-03-06.ffp
114546,111692,flac-md5,Furthur2010-03-06-flac.md5
114547,111693,ffp,Furthur2010-06-30.ffp
114548,111693,flac-md5,Furthur2010-06-30-flac.md5
114549,111694,orig-ffp,Furthur2010-11-08-orig.ffp
114550,111694,orig-flac-md5,Furthur2010-11-08-orig-flac.md5
114551,111695,orig-ffp,Furthur2010-11-08-orig.ffp
114552,111695,orig-flac-md5,Furthur2010-11-08-orig-flac.md5
114553,111696,ffp,Furthur2010-11-09.ffp
114554,111696,flac-md5,Furthur2010-11-09-flac.md5
114555,111697,orig-flac-md5,Furthur2010-11-12-orig-flac.md5
114556,111698,orig-flac-md5,Furthur2010-11-13-orig-flac.md5
114558,111700,flac-md5,Furthur2010-11-20-flac.md5
114559,111700,ffp,Furthur2010-11-20.ffp
114560,111701,flac-md5,Furthur2010-12-31-flac.md5
114561,111701,ffp,Furthur2010-12-31.ffp
114562,111702,ffp,Jerry-Garcia-Band1990-11-21.ffp
114563,111702,md5,Jerry-Garcia-Band1990-11-21.md5
114575,111708,md5,Jerry-Garcia-Band1990-11-24.md5
114576,111708,ffp,Jerry-Garcia-Band1990-11-24.ffp
114579,111711,orig-ffp,gd1983-09-06-orig.ffp
114580,111711,orig-md5,gd1983-09-06-orig.md5
114600,111727,ffp,Jerry-Garcia-Band1982-03-27.ffp
114602,111728,orig-ffp,gd1983-09-08-orig.ffp
114603,111728,orig-md5,gd1983-09-08-orig.md5
114619,111743,ffp,Jerry-Garcia-Band1984-08-11.ffp
114620,111743,md5,Jerry-Garcia-Band1984-08-11.md5
114621,111742,ffp,gd1973-09-11.ffp
114622,111742,flac-md5,gd1973-09-11-flac.md5
114623,111711,flac-md5,gd1983-09-06-flac.md5
114624,111711,ffp,gd1983-09-06.ffp
114625,111728,ffp,gd1983-09-08.ffp
114626,111728,flac-md5,gd1983-09-08-flac.md5
114634,111746,md5,Jerry-Garcia-Band1992-05-01.md5
114635,111746,ffp,Jerry-Garcia-Band1992-05-01.ffp
114647,111753,md5,Jerry-Garcia-Band1992-05-02.md5
114648,111753,ffp,Jerry-Garcia-Band1992-05-02.ffp
114668,111780,ffp,gd1969-02-21.ffp
114669,111780,flac-md5,gd1969-02-21-flac.md5
114672,111783,ffp,gd1976-06-12.ffp
114673,111783,flac-md5,gd1976-06-12-flac.md5
114674,111784,ffp,gd1981-12-05.ffp
114675,111784,flac-md5,gd1981-12-05-flac.md5
114691,111792,ffp,gd1989-03-28.ffp
114692,111791,ffp,gd1989-03-28.ffp
114693,111793,ffp,gd1971-02-18.ffp
114694,111793,flac-md5,gd1971-02-18-flac.md5
114696,111794,flac-md5,gd1991-03-20-flac.md5
114697,111794,ffp,gd1991-03-20.ffp
114710,111797,orig-ffp,gd1985-06-14-orig.ffp
114711,111797,orig-md5,gd1985-06-14-orig.md5
114718,111798,md5,Jerry-Garcia-Band1991-11-09.md5
114719,111798,ffp,Jerry-Garcia-Band1991-11-09.ffp
114720,111805,orig-ffp,gd1985-07-02-orig.ffp
114721,111805,orig-md5,gd1985-07-02-orig.md5
114744,111818,orig-ffp,gd1983-08-27-orig.ffp
114745,111818,orig-md5,gd1983-08-27-orig.md5
114746,111819,ffp,gd1976-10-01.ffp
114747,111819,flac-md5,gd1976-10-01-flac.md5
114764,111797,ffp,gd1985-06-14.ffp
114765,111797,flac-md5,gd1985-06-14-flac.md5
114766,111805,ffp,gd1985-07-02.ffp
114767,111805,flac-md5,gd1985-07-02-flac.md5
114798,111846,orig-ffp,gd1990-06-17-orig.ffp
114799,111846,orig-md5,gd1990-06-17-orig.md5
114803,111852,flac-md5,gd1976-06-19-flac.md5
114804,111852,ffp,gd1976-06-19.ffp
114805,111850,md5,Garcia1987-01-24.md5
114806,111850,ffp,Garcia1987-01-24.ffp
114809,111818,ffp,gd1983-08-27.ffp
114810,111818,flac-md5,gd1983-08-27-flac.md5
114811,111846,ffp,gd1990-06-17.ffp
114812,111846,flac-md5,gd1990-06-17-flac.md5
114816,111859,ffp,gd1991-03-25.ffp
114817,111859,flac-md5,gd1991-03-25-flac.md5
114818,111860,ffp,gd1991-03-25.ffp
114819,111860,flac-md5,gd1991-03-25-flac.md5
114830,111875,ffp,gd1976-06-19.ffp
114831,111875,flac-md5,gd1976-06-19-flac.md5
114832,111866,shn-md5,gd1983-09-06-shn.md5
114838,111877,flac-md5,gd1991-03-21-flac.md5
114839,111877,ffp,gd1991-03-21.ffp
114856,111796,md5,Jerry-Garcia-Band1991-08-10.md5
114875,111880,ffp,Furthur2011-02-11.ffp
114876,111881,ffp,Furthur2011-02-11.ffp
114881,111926,md5,Jerry-Garcia-Band1991-04-19.md5
114882,111926,ffp,Jerry-Garcia-Band1991-04-19.ffp
114884,111927,ffp,Jerry-Garcia-Band1991-11-22.ffp
114936,111953,orig-ffp,gd1993-06-13-orig.ffp
114937,111953,orig-md5,gd1993-06-13-orig.md5
114980,111954,ffp,gd1986-03-25.ffp
114982,111954,flac-md5,gd1986-03-25-flac.md5
114983,111956,orig-ffp,gd1986-03-23-orig.ffp
114984,111956,orig-md5,gd1986-03-23-orig.md5
114985,111957,orig-ffp,gd1989-04-05-orig.ffp
114986,111957,orig-md5,gd1989-04-05-orig.md5
114989,111957,ffp,gd1989-04-05.ffp
114990,111957,flac-md5,gd1989-04-05-flac.md5
114991,111956,ffp,gd1986-03-23.ffp
114992,111956,flac-md5,gd1986-03-23-flac.md5
114993,111953,ffp,gd1993-06-13.ffp
114994,111953,flac-md5,gd1993-06-13-flac.md5
114995,111974,orig-ffp,gd1989-04-06-orig.ffp
114996,111974,orig-md5,gd1989-04-06-orig.md5
114997,111975,orig-ffp,gd1989-04-08-orig.ffp
114998,111975,orig-md5,gd1989-04-08-orig.md5
115001,111974,ffp,gd1989-04-06.ffp
115002,111974,flac-md5,gd1989-04-06-flac.md5
115003,111975,ffp,gd1989-04-08.ffp
115004,111975,flac-md5,gd1989-04-08-flac.md5
115008,111984,orig-ffp,gd1994-10-09-orig.ffp
115009,111985,orig-ffp,gd1994-10-10-orig.ffp
115010,111985,ffp,gd1994-10-10.ffp
115011,111985,flac-md5,gd1994-10-10-flac.md5
115012,111986,orig-ffp,gd1994-10-11-orig.ffp
115013,111986,ffp,gd1994-10-11.ffp
115014,111986,flac-md5,gd1994-10-11-flac.md5
115015,111984,ffp,gd1994-10-09.ffp
115016,111984,flac-md5,gd1994-10-09-flac.md5
115034,111996,orig-ffp,gd1989-08-17-orig.ffp
115037,111997,orig-ffp,gd1989-08-18-orig.ffp
115040,111998,orig-ffp,gd1989-08-19-orig.ffp
115049,112006,orig-ffp,gd1983-10-18-orig.ffp
115050,112006,orig-md5,gd1983-10-18-orig.md5
115092,112038,orig-ffp,gd1985-02-18-orig.ffp
115093,112038,orig-md5,gd1985-02-18-orig.md5
115094,112043,all,Jerry-Garcia-Band1991-11-24-all.md5
115095,112042,all,Jerry-Garcia-Band1991-11-24-all.md5
115114,111996,ffp,gd1989-08-17.ffp
115115,111996,flac-md5,gd1989-08-17-flac.md5
115116,111997,ffp,gd1989-08-18.ffp
115117,111997,flac-md5,gd1989-08-18-flac.md5
115125,111998,ffp,gd1989-08-19.ffp
115126,111998,flac-md5,gd1989-08-19-flac.md5
115133,112085,flac-md5,gd1993-05-14-flac.md5
115134,112085,ffp,gd1993-05-14.ffp
115135,112086,flac-md5,gd1971-10-21-flac.md5
115136,112086,ffp,gd1971-10-21.ffp
115137,112092,ffp,gd1990-03-26.ffp
115138,112092,flac-md5,gd1990-03-26-flac.md5
115139,112093,ffp,gd1990-03-26.ffp
115140,112093,flac-md5,gd1990-03-26-flac.md5
115143,112006,ffp,gd1983-10-18.ffp
115144,112006,flac-md5,gd1983-10-18-flac.md5
115145,112038,ffp,gd1985-02-18.ffp
115146,112038,flac-md5,gd1985-02-18-flac.md5
115216,112126,orig-ffp,gd1985-02-19-orig.ffp
115217,112126,orig-md5,gd1985-02-19-orig.md5
115233,112149,orig-ffp,gd1985-03-24-orig.ffp
115234,112149,orig-md5,gd1985-03-24-orig.md5
115238,112150,flac-md5,gd1980-06-21-flac.md5
115239,112150,ffp,gd1980-06-21.ffp
115240,112152,orig-ffp,gd1985-03-25-orig.ffp
115241,112152,orig-md5,gd1985-03-25-orig.md5
115242,112126,ffp,gd1985-02-19.ffp
115243,112126,flac-md5,gd1985-02-19-flac.md5
115244,112149,ffp,gd1985-03-24.ffp
115245,112149,flac-md5,gd1985-03-24-flac.md5
115251,112136,md5,Jerry-Garcia-Band1977-07-29.md5
115252,112136,ffp,Jerry-Garcia-Band1977-07-29.ffp
115253,112137,md5,Garcia1987-01-24.md5
115254,112137,ffp,Garcia1987-01-24.ffp
115255,112138,ffp,Jerry-Garcia-Band1991-01-31.ffp
115256,112138,md5,Jerry-Garcia-Band1991-01-31.md5
115257,112140,md5,Jerry-Garcia-Band1993-11-03.md5
115258,112140,ffp,Jerry-Garcia-Band1993-11-03.ffp
115259,112133,flac-md5,Garcia-Saunders1974-07-02-flac.md5
115261,112152,ffp,gd1985-03-25.ffp
115262,112152,flac-md5,gd1985-03-25-flac.md5
115274,112162,ffp,gd1976-06-21.ffp
115275,112162,flac-md5,gd1976-06-21-flac.md5
115276,112163,flac-md5,gd1979-12-05-flac.md5
115277,112163,ffp,gd1979-12-05.ffp
115280,112171,flac-md5,gd1976-06-21-flac.md5
115281,112171,ffp,gd1976-06-21.ffp
115287,112180,ffp,gd1978-05-05.ffp
115288,112180,flac-md5,gd1978-05-05-flac.md5
115316,112191,flac-md5,gd1976-06-21-flac.md5
115317,112191,ffp,gd1976-06-21.ffp
115344,112205,ffp,gd1973-12-01.ffp
115345,112205,flac-md5,gd1973-12-01-flac.md5
115348,112216,orig-ffp,gd1985-03-29-orig.ffp
115349,112216,orig-md5,gd1985-03-29-orig.md5
115354,112218,flac-md5,gd1976-06-22-flac.md5
115355,112218,ffp,gd1976-06-22.ffp
115359,112220,ffp,gd1973-09-11.ffp
115360,112220,flac-md5,gd1973-09-11-flac.md5
115366,112201,ffp,Jerry-Garcia-Band1993-11-03.ffp
115367,112201,md5,Jerry-Garcia-Band1993-11-03.md5
115368,112216,ffp,gd1985-03-29.ffp
115369,112216,flac-md5,gd1985-03-29-flac.md5
115370,111976,ffp,Furthur2011-02-11.ffp
115371,111976,flac-md5,Furthur2011-02-11-flac.md5
115372,111978,flac-md5,Furthur2011-02-13-flac.md5
115374,111977,ffp,Furthur2011-02-13.ffp
115375,111977,flac-md5,Furthur2011-02-13-flac.md5
115376,112227,ffp,Furthur2011-03-04.ffp
115377,32090,md5,Garcia1987-08-29.md5
115378,32090,ffp,Garcia1987-08-29.ffp
115396,112235,flac-md5,gd1979-12-05-flac.md5
115397,112235,ffp,gd1979-12-05.ffp
115399,112234,ffp,gd1981-09-26.ffp
115400,112234,flac-md5,gd1981-09-26-flac.md5
115401,112241,orig-ffp,gd1983-12-27-orig.ffp
115402,112241,orig-flac-md5,gd1983-12-27-orig-flac.md5
115403,112241,ffp,gd1983-12-27.ffp
115404,112241,flac-md5,gd1983-12-27-flac.md5
115405,112242,orig-ffp,gd1983-12-28-orig.ffp
115406,112242,orig-flac-md5,gd1983-12-28-orig-flac.md5
115407,112242,ffp,gd1983-12-28.ffp
115408,112242,flac-md5,gd1983-12-28-flac.md5
115409,112243,ffp,Furthur2011-03-05.ffp
115414,16712,ffp,Garcia1991-01-30.ffp
115415,16712,flac-md5,Garcia1991-01-30-flac.md5
115456,112281,orig-ffp,gd1983-12-30-orig.ffp
115457,112281,orig-md5,gd1983-12-30-orig.md5
115458,112282,orig-ffp,gd1983-12-31-orig.ffp
115459,112282,orig-md5,gd1983-12-31-orig.md5
115460,112273,ffp,Garcia1982-10-21.ffp
115462,112274,ffp,Garcia1982-10-22.ffp
